COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,人口總數,性別比,平均每戶人數,人口密度,老化指數,擁有大學以上學歷人口比例,已婚有偶人口之比例,世代_0到19歲人口比例,世代_20到39歲人口比例,世代_40到59歲人口比例,世代_60到79歲人口比例,世代_80歲以上人口比例,所得中位數,化妝品業家數,日常用品業家數,餐館業家數,飲料店業家數,化妝m1,化妝m2,化妝m3,化妝m4,化妝m5,化妝m6,化妝m7,化妝m8,化妝m9,化妝m10,化妝m11,化妝m12,化妝m13,化妝m14,化妝m15,化妝m16,化妝m17,化妝m18,化妝m19,化妝m20,化妝m21,化妝m22,化妝m23,化妝m24,日常用品業家數m1,日常用品業家數m2,日常用品業家數m3,日常用品業家數m4,日常用品業家數m5,日常用品業家數m6,日常用品業家數m7,日常用品業家數m8,日常用品業家數m9,日常用品業家數m10,日常用品業家數m11,日常用品業家數m12,日常用品業家數m13,日常用品業家數m14,日常用品業家數m15,日常用品業家數m16,日常用品業家數m17,日常用品業家數m18,日常用品業家數m19,日常用品業家數m20,日常用品業家數m21,日常用品業家數m22,日常用品業家數m23,日常用品業家數m24,餐館業家數m1,餐館業家數m2,餐館業家數m3,餐館業家數m4,餐館業家數m5,餐館業家數m6,餐館業家數m7,餐館業家數m8,餐館業家數m9,餐館業家數m10,餐館業家數m11,餐館業家數m12,餐館業家數m13,餐館業家數m14,餐館業家數m15,餐館業家數m16,餐館業家數m17,餐館業家數m18,餐館業家數m19,餐館業家數m20,餐館業家數m21,餐館業家數m22,餐館業家數m23,餐館業家數m24,city
63000,臺北市,63000010,松山區,63000010-002,莊敬里,5488,93.04,2.65,4173.94,162.83,50.2004373177843,46.4832361516035,16.7638483965015,26.1115160349854,30.1749271137026,22.631195335277,4.31851311953353,729,1,1,4,1,1.14816666666667,0.878916666666666,0.65575,0.55775,1.21875,0.6315,0.4965,0.662,0.894166666666667,1.37891666666667,0.436583333333333,0.691166666666666,0.868166666666666,0.293916666666666,0.359666666666667,0.606916666666667,0.716916666666667,0.579583333333333,0.563999999999999,0.647,0.58625,0.653333333333333,0.64525,0.564333333333334,1.759,0.959083333333333,1.35308333333333,1.20058333333333,2.96825,1.34116666666667,1.571,0.849250000000001,3.18458333333334,1.93766666666667,1.16383333333333,1.293,1.2995,1.425,0.643333333333334,1.05541666666667,1.39725,1.50141666666667,1.54558333333333,1.26375,1.99108333333333,0.843083333333333,1.11916666666667,0.933416666666667,1.07816666666667,0.900916666666666,0.7255,1.326,3.34475,0.692166666666668,0.867249999999999,2.04825,1.63783333333333,2.15266666666667,0.697916666666668,1.67258333333333,0.735333333333334,1.12158333333333,0.66525,0.961416666666665,1.37325,1.09158333333333,1.08808333333333,2.179,0.998833333333333,0.172083333333336,0.127249999999999,0.616416666666667,臺北市松山區莊敬里
63000,臺北市,63000010,松山區,63000010-003,東榮里,8344,86.21,2.74,32402.75,124.42,62.7636625119847,48.741610738255,21.1649089165868,22.8787152444871,29.0627996164909,22.6390220517737,4.25455417066155,919,5,3,8,5,-0.488833333333335,-0.593999999999999,-0.729749999999999,-0.728666666666668,-0.414166666666668,-0.599333333333331,-0.91375,-0.677916666666666,-0.982249999999999,-0.39775,-1.04658333333333,-0.671000000000002,-0.674083333333334,-0.785,-0.818000000000001,-0.97275,-0.627666666666666,-0.402916666666665,-0.563166666666669,-0.828916666666666,-0.520416666666668,-0.50875,-0.392250000000002,-0.725833333333334,0.140583333333333,0.0824166666666684,0.0436666666666672,0.155250000000001,0.106369047619047,0.0324166666666681,0.0159166666666675,0.348166666666667,0.0178333333333329,0.0497500000000013,-0.0799166666666666,-0.0145,0.0441666666666678,-0.039416666666666,0.0932499999999994,0.0759166666666671,0.0914166666666669,-0.0341666666666667,-0.0539166666666673,0.175666666666666,0.341833333333335,0.0911666666666662,0.00108333333333288,0.22575,0.527392857142855,0.542583333333333,-0.688166666666666,-0.657083333333332,0.0702499999999997,0.516666666666666,1.15533333333333,0.138999999999999,0.249999999999998,1.00208333333333,0.225333333333332,0.529000000000004,0.752166666666664,0.62783333333333,-0.143500000000005,0.247,-0.0156666666666645,0.720916666666671,-0.314999999999999,-0.132166666666669,0.436833333333333,0.560500000000001,0.438583333333334,0.0668333333333298,臺北市松山區東榮里
63000,臺北市,63000010,松山區,63000010-004,三民里,7053,86.24,2.4,53383.29,166.59,62.7676166170424,47.9086913370197,17.4819225861336,23.7912944846165,30.2424500212676,23.365943570112,5.11838933787041,790,6,1,18,5,-0.332249999999999,0.0769999999999991,-0.853666666666666,-0.703083333333332,0.689666666666665,0.617499999999999,-0.586666666666665,-0.869833333333332,0.638249999999997,-0.144666666666665,-0.187583333333334,-0.164500000000001,-0.750833333333334,-0.196499999999999,-1.02208333333333,-0.907833333333333,0.0997916666666665,-0.419166666666664,-0.539333333333335,-0.319416666666667,-0.342416666666666,-0.321416666666665,-0.934916666666667,-0.666416666666666,1.61533333333333,1.11633333333333,0.904083333333334,1.05758333333333,2.29041666666667,1.8945,1.53966666666667,1.4585,2.43675,2.53508333333333,1.2365,1.32991666666667,1.60016666666667,1.26341666666667,1.40816666666667,1.08541666666667,1.5655,1.29708333333333,1.04241666666667,1.496,1.96883333333333,1.24666666666667,1.16191666666667,1.30466666666667,-1.22550000000001,-2.46283333333334,-2.64116666666666,-1.75616666666666,-1.10031410256411,-1.7525,-1.80358333333334,-1.88866666666666,-0.546190476190478,-2.38958333333334,-1.23625,-1.26975,-1.36566666666667,-2.03475000000001,-1.69516666666667,-2.46533333333333,-1.68475,-2.38125,-2.42,-2.46908333333333,-1.66733333333332,-2.13241666666667,-2.79525,-1.35091666666666,臺北市松山區三民里
63000,臺北市,63000010,松山區,63000010-005,新益里,4724,91.49,2.55,40890.52,168.12,55.8636748518205,48.4758679085521,16.0668924640136,26.6299745977985,29.995766299746,23.1583403895004,4.14902624894158,724,0,2,12,5,1.69725,1.70883333333333,1.49908333333333,1.45508333333333,1.60958333333333,1.2805,1.24858333333333,1.18308333333333,1.75458333333333,1.57408333333333,1.60975,1.61841666666667,1.89816666666667,1.10333333333333,1.18316666666667,1.45358333333333,2.17058333333333,1.68233333333333,1.60533333333333,1.83208333333333,1.85733333333333,1.61233333333333,1.31116666666667,1.66233333333333,0.574678571428572,0.7855,0.549416666666668,0.494583333333333,1.15191666666667,0.596583333333334,0.601416666666667,0.526333333333333,1.33475,1.08425,0.732166666666668,0.505583333333334,0.945166666666665,0.346000000000001,0.506583333333334,0.360749999999999,1.4245,0.881416666666667,0.604416666666666,0.468083333333333,1.27825,1.07366666666667,0.823666666666667,0.560750000000001,0.688333333333333,0.0647500000000019,0.243333333333332,0.0658333333333356,0.996833333333329,-0.199833333333334,0.396166666666669,0.258333333333331,0.107795454545451,0.189541666666671,0.276083333333334,0.202000000000004,0.100208333333333,-0.0544999999999956,-0.315833333333329,-0.20958333333334,0.480764705882354,-0.118166666666669,0.336916666666665,-0.154750000000002,-0.25566666666667,-0.703249999999999,-0.365750000000007,-0.851083333333335,臺北市松山區新益里
63000,臺北市,63000010,松山區,63000010-006,富錦里,5368,85.1,2.51,53073.37,141.08,60.0596125186289,46.6654247391952,18.4053651266766,25.7637853949329,28.8748137108793,23.0625931445604,3.89344262295082,802,1,3,5,2,2.21266666666667,2.00958333333333,2.54133333333333,2.23358333333333,2.47444444444444,2.60316666666667,2.43533333333333,2.11041666666667,2.36821794871795,1.86382650560224,2.50941666666667,2.18775,2.16465079365079,2.10216666666667,2.58883333333333,2.08941666666667,2.52658333333333,1.83358333333333,2.94983333333333,2.13858333333333,2.93473529411765,2.59291666666667,2.9635,2.41791666666667,0.996750000000002,0.457333333333334,0.900000000000002,0.616083333333334,0.585583333333334,0.656416666666666,0.498999999999999,0.833333333333334,1.4905,0.512583333333334,0.786416666666666,0.749,0.540666666666668,0.758250000000001,0.755583333333334,0.804416666666667,0.753333333333333,0.763500000000002,0.696666666666667,0.393916666666667,0.853250000000001,0.734666666666668,0.735583333333334,0.609666666666668,5.91372222222222,5.162,5.22833333333333,6.47966666666667,6.18333333333333,5.347,6.06191666666667,7.47716666666667,5.03191666666667,7.32111111111111,5.59575,5.47833333333333,5.5569358974359,4.29433333333333,6.0985,5.45675,6.64766666666667,5.74166666666667,4.96008333333334,5.28241666666666,5.72196428571428,5.85041666666667,5.83616666666667,6.7575,臺北市松山區富錦里
63000,臺北市,63000010,松山區,63000010-007,新東里,5171,89.48,2.55,14729.63,131.97,56.1786888416167,48.0951460065751,18.333011023013,26.2811835234964,29.1239605492168,22.3941210597563,3.8677238445175,770,4,3,9,1,-0.733916666666666,-0.833166666666665,-0.646833333333333,-0.7205,-0.771583333333332,-1.00308333333333,-0.751083333333332,-0.504416666666667,-1.04083333333333,-0.887166666666667,-0.944083333333333,-0.707500000000002,-0.987083333333332,-1.13008333333333,-0.727166666666668,-0.754166666666667,-0.865083333333333,-0.810833333333332,-0.721083333333332,-0.657250000000002,-0.808500000000001,-0.870166666666668,-0.80075,-0.787166666666666,0.317083333333333,0.203166666666668,0.264583333333333,0.276999999999999,0.296749999999999,0.412583333333332,0.339083333333335,0.0505833333333334,0.381750000000003,0.123249999999999,0.274833333333334,-0.0433333333333339,-0.0271666666666675,-0.179166666666666,-0.00991666666666724,-0.0879166666666662,0.413416666666666,0.236583333333334,0.0554166666666669,0.132333333333333,0.158500000000001,0.342916666666666,0.364499999999999,0.151666666666666,-0.215916666666667,0.674000000000001,-0.273999999999994,-0.282083333333331,-0.0543333333333322,0.71025,-0.0043333333333333,0.268333333333333,0.327619047619049,0.3535,0.6015,0.97216666666667,0.940630952380952,0.676416666666668,0.429083333333335,0.449916666666669,0.127083333333333,1.27241666666667,0.46466666666667,-0.175333333333333,0.268083333333333,0.919833333333335,-0.11675,0.323916666666667,臺北市松山區新東里
63000,臺北市,63000010,松山區,63000010-008,富泰里,4799,77.54,2.36,83039.17,145.81,61.9295686601375,46.4471764951032,17.9620754323817,23.775786622213,32.2983954990623,21.2961033548656,4.66763909147739,820,2,2,16,11,5.69991666666667,7.41458333333333,6.2945,7.33108333333333,6.88658333333333,5.15,7.18833333333334,5.98816666666667,5.77283333333333,5.6895,6.18150000000001,6.56733333333333,4.37166666666666,4.73925,4.9855,5.4955,4.88433333333333,4.8795,5.58258333333334,6.33925,5.06466666666667,4.88408333333333,5.23675,6.04158333333334,4.03533333333333,3.84558333333334,4.24483333333334,5.03891666666667,4.1555,3.99633333333333,4.01816666666667,4.74133333333334,3.596,4.85596428571429,4.02666666666667,4.32466666666667,3.89920833333333,3.57858333333333,4.66183333333334,4.84366666666667,3.76091666666667,3.626,4.4245,3.81066666666667,2.685,3.358,3.56166666666667,4.737,3.34083333333333,5.31075,4.05675,3.86675,4.10208333333333,5.45816666666667,4.82466666666666,5.39191666666666,3.56433333333334,4.87633333333334,3.99258333333333,4.60658333333333,4.15441666666666,6.39908333333334,4.17975,5.09933333333333,5.31266666666665,4.64833333333333,5.42175,5.18008333333333,3.99683333333333,4.11249999999999,5.42658333333333,5.32158333333333,臺北市松山區富泰里
63000,臺北市,63000010,松山區,63000010-009,介壽里,4825,88.77,2.69,33965.72,93.46,58.6113989637306,47.6683937823834,24.4352331606218,21.2849740932643,29.9274611398964,20.2072538860104,4.14507772020725,915,5,5,8,4,-0.198416666666665,-0.115166666666666,-0.326166666666667,-0.245000000000002,-0.317750000000001,0.00925000000000065,-0.248833333333335,-0.418333333333333,-0.164972222222225,-0.0729999999999986,-0.251583333333334,-0.242249999999999,-0.51775,-0.3165,-0.441000000000002,-0.445000000000002,-0.642583333333333,-0.447166666666669,-0.483916666666667,-0.827666666666667,-0.359166666666666,-0.103833333333334,-0.281666666666667,-0.240583333333333,-0.2025,-0.160166666666667,-0.115833333333335,-0.251666666666668,-0.61825,-0.427833333333333,-0.332250000000001,-0.574833333333333,-0.36775,-0.490166666666665,-0.492916666666667,-0.564916666666668,-0.432666666666666,-0.435916666666667,-0.426916666666667,-0.894833333333333,-0.925666666666665,-0.331583333333333,-0.476333333333334,-0.678416666666667,-0.772999999999999,-0.492416666666666,-0.4385,-0.735416666666668,2.049875,2.77641666666667,1.25933333333333,0.549333333333335,2.09,1.021,1.76016666666667,2.27941666666667,1.1325,2.18904166666667,1.61983333333333,2.1345,1.45391666666667,1.936,1.47175,0.359166666666667,1.79405952380953,2.90474999999999,1.07941666666667,1.03316666666667,1.83716666666667,2.17783333333333,0.672416666666669,1.79975,臺北市松山區介壽里
63000,臺北市,63000010,松山區,63000010-010,精忠里,4630,86.69,2.62,2058.17,108.85,61.2526997840173,47.5161987041037,22.5269978401728,22.6565874730022,28.963282937365,21.2742980561555,4.57883369330454,957,2,4,13,6,0.4835,0.119833333333333,0.186916666666666,0.362833333333333,0.292416666666666,0.161583333333333,0.430333333333333,0.218916666666667,-0.0809791666666668,0.285166666666667,0.132249999999999,-0.0294166666666671,0.113583333333334,0.206749999999999,0.283833333333333,0.0117499999999997,0.0577833333333335,0.121999999999999,0.360083333333334,0.120416666666666,-0.142416666666667,-0.186833333333334,0.114416666666667,-0.12225,-0.7,-0.471166666666666,-0.314166666666668,-0.429166666666668,-0.170156862745098,-0.544,-0.394166666666667,-0.348,-0.810499999999999,-0.103666666666667,-0.683499999999999,-0.621083333333335,-0.682999999999999,-0.638499999999999,-0.595583333333333,-0.601499999999999,-0.601333333333334,-0.549833333333333,-0.414083333333332,-0.3925,-0.580972222222222,-1.03158333333333,-0.872916666666667,-0.724,-3.80675,-2.465,-3.78075,-3.10858333333334,-1.75275,-2.01416666666667,-2.54133333333333,-2.59816666666667,-3.39808333333333,-2.46539047619048,-2.76866666666667,-2.57958333333334,-2.03916666666666,-1.98408333333333,-1.78816666666667,-1.51241666666667,-2.63083333333334,-3.35275,-3.33983333333333,-2.47691666666667,-2.60979761904762,-2.74091666666667,-3.3885,-2.7935,臺北市松山區精忠里
63000,臺北市,63000010,松山區,63000010-011,東光里,7268,88.39,2.4,38332.12,213.7,62.5619152449092,48.2526141992295,14.8183819482664,24.7385800770501,30.4898183819483,24.1469455145845,5.8062740781508,802,3,4,18,18,1.02708333333333,1.01791666666667,1.57016666666667,1.47091666666667,1.18741666666667,0.80425,1.09833333333333,0.815583333333332,1.86175,1.105,1.35141666666667,1.475,1.34025,1.09291666666667,0.939083333333333,0.762749999999999,1.44133333333333,1.08283333333333,1.58683333333333,1.65225,1.17616666666667,1.145,0.85575,0.871083333333335,0.839666666666666,0.510833333333332,0.153250000000001,0.689083333333333,0.288166666666667,0.0446666666666662,-0.0592499999999996,-0.211916666666666,0.515499999999999,0.0746666666666673,0.0327499999999992,0.487083333333334,-0.0364166666666654,-0.169666666666665,-0.0256666666666683,-0.037999999999998,0.491916666666667,-0.0230833333333336,-0.065,0.0718333333333332,-0.350416666666667,-0.402166666666666,-0.38525,-0.194583333333333,-1.70266666666667,-1.54541666666667,-1.25241666666667,-0.659749999999988,-2.43598076923076,-2.251,-2.25541666666666,-1.53983333333333,-2.65085714285715,-2.02175,-1.79975,-0.650249999999996,-2.35383333333333,-2.63083333333334,-0.72091666666666,-1.89491666666667,-1.58566666666667,-1.70833333333333,-1.26108333333333,-1.48983333333333,-2.37775,-1.98633333333334,-1.81908333333334,-2.08775,臺北市松山區東光里
